Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_ctrl Max,eval/env_infos/final/reward_ctrl Mean,eval/env_infos/final/reward_ctrl Min,eval/env_infos/final/reward_ctrl Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_ctrl Max,eval/env_infos/initial/reward_ctrl Mean,eval/env_infos/initial/reward_ctrl Min,eval/env_infos/initial/reward_ctrl Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_ctrl Max,eval/env_infos/reward_ctrl Mean,eval/env_infos/reward_ctrl Min,eval/env_infos/reward_ctrl Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_ctrl Max,expl/env_infos/final/reward_ctrl Mean,expl/env_infos/final/reward_ctrl Min,expl/env_infos/final/reward_ctrl Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_ctrl Max,expl/env_infos/initial/reward_ctrl Mean,expl/env_infos/initial/reward_ctrl Min,expl/env_infos/initial/reward_ctrl Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_ctrl Max,expl/env_infos/reward_ctrl Mean,expl/env_infos/reward_ctrl Min,expl/env_infos/reward_ctrl Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
1654,1654,-0.00020657037,-0.0007162218,-0.0012258732,0.00050965144,-271.1277636804581,5,-164.81022868060808,-271.1277636804581,-372.6175538690612,79.84462849318601,-0.16481022868060946,-0.27112776368045877,-0.3726175538690585,0.07984462849318616,-1.5454825e-06,-1.5454825e-06,-1.5454825e-06,0.0,-0.1648086831980906,-0.27112621819794,-0.37261600838653963,0.07984462849318616,-1.5454825e-06,-1.5454825e-06,-1.5454825e-06,0.0,-0.1648086831980906,-0.27112621819794,-0.37261600838653963,0.07984462849318616,-1.5454825e-06,-1.5454825e-06,-1.5454825e-06,0.0,-0.1648086831980906,-0.2711262181979399,-0.37261600838653963,0.07984462849318616,8275,8275000,1000,1000.0,1000,0.0,0.29701993,0.00012381298,-0.30888963,0.08786711,-111.73601126277988,1,-111.73601126277988,-111.73601126277988,-111.73601126277988,0.0,-0.09629780175108457,-0.11173601126278254,-0.20253869099322905,0.015385312863261573,-0.047897927,-0.047897927,-0.047897927,0.0,-0.09629472298328032,-0.09629472298328032,-0.09629472298328032,0.0,-0.018956153,-0.018956153,-0.018956153,0.0,-0.09629472298328032,-0.09629472298328032,-0.09629472298328032,0.0,-3.0787678e-06,-0.015441288,-0.10624397,0.015385313,-0.09629472298328032,-0.0962947229832803,-0.09629472298328032,1.3877787807814457e-17,1656,1656000,1000,1000.0,1000,0.0,1000000,0.004053033888339996,13.784379298333079,2.1262984161730856,0.5539029228966683,0.013809656025841832,11.082396798301488,0.0038826700765639544,44751.20213179267,3.580097109079361e-05,0.015894073992967606,-0.4135120213031769,2.9606953,1.9001615,-4.028586,1.1160939,28.45931,-7.0558233,-28.43202,-44.82522,9.525567,-7.054206,-28.427326,-44.817677,9.524508,-7.042617,-28.414406,-44.800087,9.522735,2.5421738e-05,0.0003420497,1655000,-0.00020657037,-0.000716222,-0.0012258735,0.00050965155,-2.3969226,-2.3996391,-2.4023557,0.0027165413,0.09099756,0.090751044,0.090504505,0.00024652854
1655,1655,0.0013918666,0.00032999506,-0.0007318766,0.0010618716,-248.6598930841993,5,-69.78998359218575,-248.6598930841993,-388.08443528305764,103.89490844413221,-0.06978998359218423,-0.24865989308419612,-0.38808443528304803,0.10389490844413012,-2.4730075e-06,-2.4730075e-06,-2.4730075e-06,0.0,-0.0697875105846859,-0.24865742007669783,-0.3880819622755497,0.10389490844413012,-2.4730075e-06,-2.4730075e-06,-2.4730075e-06,0.0,-0.0697875105846859,-0.24865742007669783,-0.3880819622755497,0.10389490844413012,-2.4730075e-06,-2.4730073e-06,-2.4730075e-06,2.2737368e-13,-0.0697875105846859,-0.24865742007669778,-0.3880819622755497,0.10389490844413012,8280,8280000,1000,1000.0,1000,0.0,0.28329015,-0.0010970316,-0.26332182,0.090050705,-357.8766892097742,1,-357.8766892097742,-357.8766892097742,-357.8766892097742,0.0,-0.34165628875402315,-0.3578766892097817,-0.4495561380736313,0.015748209804583153,-0.0047525475,-0.0047525475,-0.0047525475,0.0,-0.34165602520627597,-0.34165602520627597,-0.34165602520627597,0.0,-0.017388815,-0.017388815,-0.017388815,0.0,-0.34165602520627597,-0.34165602520627597,-0.34165602520627597,0.0,-2.6354775e-07,-0.016220663,-0.10790011,0.01574821,-0.34165602520627597,-0.341656025206276,-0.34165602520627597,5.551115123125783e-17,1657,1657000,1000,1000.0,1000,0.0,1000000,0.003993749851360917,13.842091778991744,2.131214794004336,0.5519639770500362,0.013789759948849678,11.13718795729801,0.0039056409150362015,44765.325760711916,3.5899924114346504e-05,0.01588611677289009,0.3418910503387451,2.9690375,2.0825362,-2.3588219,0.86612827,28.56512,-6.7624755,-28.529594,-45.735687,9.437146,-6.763059,-28.53008,-45.734818,9.437186,-6.7646117,-28.532326,-45.739895,9.437426,2.8576392e-06,2.1653761e-05,1656000,0.0013918666,0.00032999518,-0.00073187635,0.0010618715,-2.4089856,-2.4104738,-2.411962,0.0014882088,0.08990645,0.089772835,0.08963925,0.00013360009
1656,1656,0.0007619642,-0.0006505329,-0.0020630301,0.0014124971,-138.992541576467,5,-70.52096607851735,-138.992541576467,-245.55281292396842,60.41945652592702,-0.07052096607851613,-0.13899254157646887,-0.2455528129239752,0.06041945652592973,-4.8367397e-06,-4.8367397e-06,-4.8367397e-06,0.0,-0.07051612933885312,-0.1389877048368059,-0.2455479761843122,0.06041945652592972,-4.8367397e-06,-4.8367397e-06,-4.8367397e-06,0.0,-0.07051612933885312,-0.1389877048368059,-0.2455479761843122,0.06041945652592972,-4.8367397e-06,-4.8367397e-06,-4.8367397e-06,0.0,-0.07051612933885312,-0.13898770483680586,-0.2455479761843122,0.06041945652592973,8285,8285000,1000,1000.0,1000,0.0,0.26184708,-0.0013861534,-0.3089989,0.089168996,-406.7037841202127,1,-406.7037841202127,-406.7037841202127,-406.7037841202127,0.0,-0.3908020264569955,-0.40670378412022234,-0.49913383679076156,0.015209125103261228,-0.013254063,-0.013254063,-0.013254063,0.0,-0.39079772339745483,-0.39079772339745483,-0.39079772339745483,0.0,-0.015762892,-0.015762892,-0.015762892,0.0,-0.39079772339745483,-0.39079772339745483,-0.39079772339745483,0.0,-4.3030595e-06,-0.015906062,-0.10833611,0.015209125,-0.39079772339745483,-0.39079772339745483,-0.39079772339745483,0.0,1658,1658000,1000,1000.0,1000,0.0,1000000,0.003973277984187007,13.852614610921592,2.1290066321380436,0.5517988330684602,0.01386486692354083,11.150037510786206,0.003897699061781168,44779.46045566141,3.579095937311649e-05,0.01592220738530159,-0.16426600515842438,2.9852777,1.9603226,-4.0253935,1.0226867,29.341898,-7.47513,-29.303982,-45.25055,9.853771,-7.481053,-29.307034,-45.25187,9.853611,-7.479995,-29.307196,-45.256123,9.854639,1.2268736e-05,1.3688896e-05,1657000,0.00076196395,-0.000650533,-0.0020630301,0.0014124969,-2.4122918,-2.4124413,-2.4125903,0.00014925022,0.0896097,0.089596316,0.08958295,1.3373794e-05
1657,1657,0.0002657178,0.00019759523,0.0001294727,6.812255e-05,-224.99361642097466,5,-114.24168092075611,-224.99361642097466,-352.43973805171566,91.87790542037841,-0.11424168092075677,-0.2249936164209751,-0.35243973805172146,0.09187790542037914,-8.736602e-08,-8.736602e-08,-8.736602e-08,0.0,-0.11424159355473835,-0.22499352905495665,-0.35243965068570304,0.09187790542037914,-8.736602e-08,-8.736602e-08,-8.736602e-08,0.0,-0.11424159355473835,-0.22499352905495665,-0.35243965068570304,0.09187790542037914,-8.736602e-08,-8.736601e-08,-8.736602e-08,7.1054274e-15,-0.11424159355473835,-0.22499352905495662,-0.35243965068570304,0.09187790542037913,8290,8290000,1000,1000.0,1000,0.0,0.28346965,-0.0022840914,-0.27721027,0.08820486,-297.514419970314,1,-297.514419970314,-297.514419970314,-297.514419970314,0.0,-0.2819860981416116,-0.2975144199703193,-0.3751705374396681,0.015265270118218995,-0.0057225088,-0.0057225088,-0.0057225088,0.0,-0.28194379171499007,-0.28194379171499007,-0.28194379171499007,0.0,-0.019556236,-0.019556236,-0.019556236,0.0,-0.28194379171499007,-0.28194379171499007,-0.28194379171499007,0.0,-4.2306427e-05,-0.0155706275,-0.093226746,0.01526527,-0.28194379171499007,-0.28194379171499007,-0.28194379171499007,0.0,1659,1659000,1000,1000.0,1000,0.0,1000000,0.003975607920438051,13.838249167660251,2.1172440918162465,0.5494512729346752,0.013754532905295491,11.149875271134079,0.003912773914635181,44793.57946089958,3.561703488230705e-05,0.015888571739196777,0.15100184082984924,2.991416,2.036455,-2.8586679,0.9675096,28.645695,-7.096354,-28.614119,-43.731995,9.006502,-7.0985394,-28.614937,-43.731388,9.006796,-7.099282,-28.610706,-43.72742,9.005218,2.5491279e-06,1.8437466e-05,1658000,0.0002657178,0.00019759535,0.00012947293,6.8122434e-05,-2.4126105,-2.4149904,-2.4173703,0.0023798943,0.08958113,0.089368455,0.08915576,0.00021268427
1658,1658,0.0008460645,0.00050755485,0.00016904506,0.00033850968,-229.97715450062697,5,-97.1700092639527,-229.97715450062697,-378.1214056225547,89.83795211962767,-0.09717000926395497,-0.22997715450062906,-0.37812140562256047,0.08983795211962893,-7.44338e-07,-7.44338e-07,-7.44338e-07,0.0,-0.09716926492593086,-0.2299764101626049,-0.37812066128453636,0.08983795211962892,-7.44338e-07,-7.44338e-07,-7.44338e-07,0.0,-0.09716926492593086,-0.2299764101626049,-0.37812066128453636,0.08983795211962892,-7.44338e-07,-7.443381e-07,-7.44338e-07,5.684342e-14,-0.09716926492593086,-0.22997641016260495,-0.37812066128453636,0.08983795211962893,8295,8295000,1000,1000.0,1000,0.0,0.25412464,-0.0020242478,-0.27933294,0.08786323,-141.22807069120543,1,-141.22807069120543,-141.22807069120543,-141.22807069120543,0.0,-0.1257903528504738,-0.14122807069120505,-0.22473730427022187,0.01565384666846634,-0.01704468,-0.01704468,-0.01704468,0.0,-0.12577998173232285,-0.12577998173232285,-0.12577998173232285,0.0,-0.017254025,-0.017254025,-0.017254025,0.0,-0.12577998173232285,-0.12577998173232285,-0.12577998173232285,0.0,-1.0371118e-05,-0.015448089,-0.09895732,0.015653847,-0.12577998173232285,-0.12577998173232285,-0.12577998173232285,0.0,1660,1660000,1000,1000.0,1000,0.0,1000000,0.004003715934231877,13.899259336059913,2.124588518869132,0.5563320338260382,0.013881481951102614,11.196416865568608,0.004000054905191064,44807.764083303744,3.666500560939312e-05,0.01590125262737274,-0.06273658573627472,3.0000093,1.9848514,-2.4661698,0.97275627,28.976519,-6.772676,-28.946266,-45.747635,9.835237,-6.7692475,-28.941431,-45.73943,9.834634,-6.7659807,-28.943806,-45.751183,9.83614,2.6114209e-05,1.01562955e-05,1659000,0.0008460646,0.00050755485,0.00016904506,0.00033850974,-2.4167747,-2.4192753,-2.4217758,0.0025005338,0.08920888,0.08898636,0.08876385,0.00022251531
1659,1659,0.00097083946,0.0003921486,-0.00018654228,0.00057869096,-319.2477392537548,5,-214.92623174276758,-319.2477392537548,-401.9820575509232,62.8246453336799,-0.21492623174277115,-0.3192477392537539,-0.4019820575509177,0.06282464533367738,-9.773368e-07,-9.773368e-07,-9.773368e-07,0.0,-0.2149252544060174,-0.31924676191700013,-0.40198108021416395,0.06282464533367738,-9.773368e-07,-9.773368e-07,-9.773368e-07,0.0,-0.2149252544060174,-0.31924676191700013,-0.40198108021416395,0.06282464533367738,-9.773368e-07,-9.773366e-07,-9.773368e-07,1.1368684e-13,-0.2149252544060174,-0.31924676191700013,-0.40198108021416395,0.06282464533367738,8300,8300000,1000,1000.0,1000,0.0,0.2827353,-0.00086802803,-0.304649,0.08926667,-115.76808408117779,1,-115.76808408117779,-115.76808408117779,-115.76808408117779,0.0,-0.09983546778878141,-0.11576808408117946,-0.19651877004000332,0.015541824360226221,-0.012324261,-0.012324261,-0.012324261,0.0,-0.09982950109335567,-0.09982950109335567,-0.09982950109335567,0.0,-0.002154521,-0.002154521,-0.002154521,0.0,-0.09982950109335567,-0.09982950109335567,-0.09982950109335567,0.0,-5.9666954e-06,-0.015938584,-0.09668927,0.0155418245,-0.09982950109335567,-0.09982950109335566,-0.09982950109335567,1.3877787807814457e-17,1661,1661000,1000,1000.0,1000,0.0,1000000,0.003983640111982822,13.827235926873982,2.1280617110896856,0.5527668169233948,0.013833679957315326,11.12460366403684,0.003949675941839814,44821.864759100135,3.6738812923431396e-05,0.015864521265029907,0.03693896532058716,2.9849606,2.0089145,-1.3685166,0.8557616,29.421055,-7.0337167,-29.391178,-44.767117,9.112228,-7.033966,-29.388039,-44.762768,9.111399,-7.0319314,-29.389257,-44.762184,9.11192,2.0361746e-05,6.7825945e-06,1660000,0.00097083946,0.00039214862,-0.00018654222,0.00057869084,-2.4092977,-2.4138393,-2.418381,0.004541636,0.089878395,0.08947204,0.0890657,0.00040634722
1660,1660,8.708565e-06,-0.00016628308,-0.00034127466,0.0001749916,-222.75043919133458,5,-168.27464919736911,-222.75043919133458,-276.03409488471493,44.331280602751995,-0.1682746491973658,-0.22275043919133164,-0.2760340948847079,0.04433128060275155,-1.1655882e-07,-1.16558816e-07,-1.1655882e-07,7.1054274e-15,-0.16827453263854275,-0.22275032263250863,-0.2760339783258849,0.044331280602751565,-1.1655882e-07,-1.16558816e-07,-1.1655882e-07,7.1054274e-15,-0.16827453263854275,-0.22275032263250863,-0.2760339783258849,0.044331280602751565,-1.1655882e-07,-1.16558816e-07,-1.1655882e-07,7.1054274e-15,-0.16827453263854275,-0.2227503226325086,-0.2760339783258849,0.04433128060275155,8305,8305000,1000,1000.0,1000,0.0,0.35007066,-0.00011010051,-0.34555978,0.09130358,-271.3322402680857,1,-271.3322402680857,-271.3322402680857,-271.3322402680857,0.0,-0.254671747251903,-0.2713322402680842,-0.3809409690015836,0.01691598685477105,-0.016403774,-0.016403774,-0.016403774,0.0,-0.25465952874355746,-0.25465952874355746,-0.25465952874355746,0.0,-0.009487731,-0.009487731,-0.009487731,0.0,-0.25465952874355746,-0.25465952874355746,-0.25465952874355746,0.0,-1.2218508e-05,-0.01667271,-0.12628144,0.016915986,-0.25465952874355746,-0.2546595287435575,-0.25465952874355746,5.551115123125783e-17,1662,1662000,1000,1000.0,1000,0.0,1000000,0.003946895943954587,13.899552299873903,2.1211064408998936,0.5543819759041071,0.013880084035918117,11.202307019149885,0.0038935760967433453,44836.04918254446,3.6307843402028084e-05,0.01587120071053505,-0.3195641338825226,2.9783092,1.9228711,-1.50578,0.9677145,28.425446,-7.993321,-28.392204,-45.740837,9.062213,-7.991926,-28.392054,-45.74145,9.062282,-7.993474,-28.39387,-45.74295,9.062134,3.957786e-06,5.091646e-06,1661000,8.708565e-06,-0.00016628308,-0.00034127466,0.0001749916,-2.4104705,-2.4110484,-2.4116263,0.00057792664,0.08977305,0.0897212,0.08966935,5.1852312e-05
1661,1661,-0.00034520205,-0.00068956625,-0.0010339305,0.00034436423,-331.319970858383,5,-307.655021651249,-331.319970858383,-365.26447041124567,20.15704003567287,-0.3076550216512478,-0.3313199708583829,-0.3652644704112422,0.020157040035671085,-1.1881375e-06,-1.1881375e-06,-1.1881375e-06,0.0,-0.30765383351374476,-0.33131878272087983,-0.36526328227373916,0.020157040035671085,-1.1881375e-06,-1.1881375e-06,-1.1881375e-06,0.0,-0.30765383351374476,-0.33131878272087983,-0.36526328227373916,0.020157040035671085,-1.1881375e-06,-1.1881376e-06,-1.1881375e-06,1.1368684e-13,-0.30765383351374476,-0.33131878272087983,-0.36526328227373916,0.020157040035671085,8310,8310000,1000,1000.0,1000,0.0,0.30984926,-0.002226831,-0.2806929,0.08911087,-119.62940714742902,1,-119.62940714742902,-119.62940714742902,-119.62940714742902,0.0,-0.10376770431684124,-0.11962940714743016,-0.2006448279498625,0.015267433561325436,-0.014723333,-0.014723333,-0.014723333,0.0,-0.10373799459920408,-0.10373799459920408,-0.10373799459920408,0.0,-0.061536245,-0.061536245,-0.061536245,0.0,-0.10373799459920408,-0.10373799459920408,-0.10373799459920408,0.0,-2.9709718e-05,-0.015891412,-0.09690683,0.015267434,-0.10373799459920408,-0.10373799459920409,-0.10373799459920408,1.3877787807814457e-17,1663,1663000,1000,1000.0,1000,0.0,1000000,0.003991070901975036,13.845630450407043,2.1644895810168236,0.5479432491119951,0.01376196788623929,11.111531108617783,0.0038786670193076134,44850.16589972703,3.480585291981697e-05,0.015908047556877136,-0.031968362629413605,2.9842887,1.99228,-3.2097278,0.93879175,28.629436,-6.7945347,-28.59479,-44.790947,9.868413,-6.79607,-28.595062,-44.79001,9.868415,-6.7984214,-28.599073,-44.79857,9.869248,1.8969297e-06,2.1543416e-05,1662000,-0.00034520216,-0.0006895662,-0.0010339302,0.00034436406,-2.4122078,-2.4129064,-2.4136047,0.0006984472,0.089617215,0.08955467,0.08949212,6.2547624e-05
1662,1662,-0.0014529743,-0.0021576628,-0.0028625045,0.0007042762,-233.14886425971227,5,-26.53192628212864,-233.14886425971227,-372.7149557318363,118.39091897350549,-0.026531926282128658,-0.23314886425971054,-0.37271495573183405,0.11839091897350468,-1.0288768e-05,-1.03031125e-05,-1.0306698e-05,7.1719115e-09,-0.026521637514175488,-0.23313856114793458,-0.37270464903410233,0.11839091271526131,-1.0288768e-05,-1.03031125e-05,-1.0306698e-05,7.1719115e-09,-0.026521637514175488,-0.23313856114793458,-0.37270464903410233,0.11839091271526131,-1.0288768e-05,-1.03031125e-05,-1.0306698e-05,7.1719115e-09,-0.026521637514175488,-0.23313856114793452,-0.37270464903410233,0.11839091271526132,8315,8315000,1000,1000.0,1000,0.0,0.29544577,-0.0074537448,-0.28839028,0.088024214,-269.16726331474246,1,-269.16726331474246,-269.16726331474246,-269.16726331474246,0.0,-0.2535647331855406,-0.2691672633147476,-0.3414921560151205,0.014887275007784294,-0.03818313,-0.03818313,-0.03818313,0.0,-0.2535596214992628,-0.2535596214992628,-0.2535596214992628,0.0,-0.024993386,-0.024993386,-0.024993386,0.0,-0.2535596214992628,-0.2535596214992628,-0.2535596214992628,0.0,-5.1116863e-06,-0.015607641,-0.087932535,0.014887275,-0.2535596214992628,-0.2535596214992628,-0.2535596214992628,0.0,1664,1664000,1000,1000.0,1000,0.0,1000000,0.004032181808724999,14.002691967179999,2.133770771091804,0.5643863289151341,0.013962324010208249,11.282456207321957,0.0040487670339643955,44864.45132735139,3.538699820637703e-05,0.01584896817803383,-0.3216516971588135,3.0012674,1.9223936,-3.3695462,1.1587056,28.634996,-6.8174334,-28.604195,-45.516068,9.656538,-6.817066,-28.602453,-45.515305,9.655905,-6.8174963,-28.602543,-45.512314,9.65581,1.1075538e-05,7.658307e-06,1663000,-0.00145349,-0.002157997,-0.0028625042,0.0007045071,-2.414512,-2.420268,-2.426024,0.0057560205,0.08941097,0.08889928,0.088387564,0.00051170215
1663,1663,-0.0004114925,-0.0013721236,-0.0023327551,0.0009606314,-246.87292397091863,5,-36.04311949803217,-246.87292397091863,-321.3544520753199,107.08885897517949,-0.03604311949803197,-0.24687292397091706,-0.3213544520753234,0.10708885897517911,-5.6110493e-06,-5.6110493e-06,-5.6110493e-06,0.0,-0.036037508448685925,-0.24686731292157105,-0.3213488410259774,0.10708885897517911,-5.6110493e-06,-5.6110493e-06,-5.6110493e-06,0.0,-0.036037508448685925,-0.24686731292157105,-0.3213488410259774,0.10708885897517911,-5.6110493e-06,-5.61105e-06,-5.6110493e-06,4.5474735e-13,-0.036037508448685925,-0.24686731292157102,-0.3213488410259774,0.10708885897517911,8320,8320000,1000,1000.0,1000,0.0,0.35224578,-0.0020855383,-0.2861924,0.09151737,-417.9623974113414,1,-417.9623974113414,-417.9623974113414,-417.9623974113414,0.0,-0.4012056840637699,-0.417962397411343,-0.5368311709273159,0.016600106611794566,-0.0042971745,-0.0042971745,-0.0042971745,0.0,-0.4012028431999981,-0.4012028431999981,-0.4012028431999981,0.0,-0.010538509,-0.010538509,-0.010538509,0.0,-0.4012028431999981,-0.4012028431999981,-0.4012028431999981,0.0,-2.8408638e-06,-0.016759554,-0.13562833,0.016600106,-0.4012028431999981,-0.40120284319999827,-0.4012028431999981,1.6653345369377348e-16,1665,1665000,1000,1000.0,1000,0.0,1000000,0.0043775110971182585,14.190417326288298,2.214971336070448,0.5775384069420397,0.014014458050951362,11.375552020035684,0.003928296035155654,44878.9269682155,3.529805690050125e-05,0.015929680317640305,0.2283734381198883,2.9685597,2.0551686,-3.31152,0.93809795,27.903458,-7.1517944,-27.870071,-44.768314,9.759541,-7.14995,-27.86737,-44.767048,9.759419,-7.154106,-27.87221,-44.769665,9.7597,9.204263e-06,6.458655e-06,1664000,-0.00041149274,-0.0013721237,-0.002332755,0.00096063106,-2.4011173,-2.4042482,-2.4073796,0.0031311514,0.09061665,0.090333804,0.09005095,0.00028285015
1664,1664,0.0009608133,0.00025200384,-0.00045680554,0.0007088094,-255.39919044090112,5,-136.90257915112375,-255.39919044090112,-367.67038371663887,98.71569356199151,-0.13690257915112233,-0.2553991904409018,-0.3676703837166338,0.09871569356199293,-1.1318637e-06,-1.1318637e-06,-1.1318637e-06,0.0,-0.1369014472874671,-0.2553980585772465,-0.36766925185297855,0.09871569356199293,-1.1318637e-06,-1.1318637e-06,-1.1318637e-06,0.0,-0.1369014472874671,-0.2553980585772465,-0.36766925185297855,0.09871569356199293,-1.1318637e-06,-1.1318634e-06,-1.1318637e-06,2.2737368e-13,-0.1369014472874671,-0.25539805857724657,-0.36766925185297855,0.09871569356199293,8325,8325000,1000,1000.0,1000,0.0,0.32176164,0.0020181919,-0.3252881,0.08964247,-75.34065329005806,1,-75.34065329005806,-75.34065329005806,-75.34065329005806,0.0,-0.059263174356402555,-0.07534065329005789,-0.1950211049880009,0.016562317155025503,-0.0059417817,-0.0059417817,-0.0059417817,0.0,-0.059260961588762325,-0.059260961588762325,-0.059260961588762325,0.0,-0.03177206,-0.03177206,-0.03177206,0.0,-0.059260961588762325,-0.059260961588762325,-0.059260961588762325,0.0,-2.2127676e-06,-0.01607969,-0.13576014,0.016562317,-0.059260961588762325,-0.059260961588762345,-0.059260961588762325,2.0816681711721685e-17,1666,1666000,1000,1000.0,1000,0.0,1000000,0.0041269229259341955,14.061167349573225,2.198065011994913,0.5704804570414126,0.013834263198077679,11.270692591322586,0.003931900020688772,44893.27100292733,3.620306961238384e-05,0.015890633687376976,0.27511340379714966,2.9793122,2.06642,-2.343083,0.95383275,27.82449,-6.429753,-27.794342,-45.51616,9.3005295,-6.4260864,-27.785618,-45.50681,9.299131,-6.4306355,-27.792095,-45.50935,9.299402,8.191241e-05,1.0383976e-05,1665000,0.0009608133,0.00025200367,-0.00045680578,0.0007088096,-2.4056766,-2.4092517,-2.4128275,0.0035754442,0.09020444,0.089883074,0.0895617,0.00032136965
1665,1665,0.00031738705,0.00013108845,-5.52102e-05,0.00018629862,-262.45772412962003,5,-119.333660557232,-262.45772412962003,-375.1036289195324,85.61422784999161,-0.11933366055723323,-0.2624577241296179,-0.3751036289195308,0.0856142278499906,-1.0374795e-07,-1.0374795e-07,-1.0374795e-07,0.0,-0.11933355680928255,-0.2624576203816672,-0.37510352517158013,0.08561422784999062,-1.0374795e-07,-1.0374795e-07,-1.0374795e-07,0.0,-0.11933355680928255,-0.2624576203816672,-0.37510352517158013,0.08561422784999062,-1.0374795e-07,-1.0374795e-07,-1.0374795e-07,0.0,-0.11933355680928255,-0.2624576203816672,-0.37510352517158013,0.0856142278499906,8330,8330000,1000,1000.0,1000,0.0,0.32945988,0.0020637584,-0.29465768,0.0902954,-255.5740117741653,1,-255.5740117741653,-255.5740117741653,-255.5740117741653,0.0,-0.2392772991069974,-0.25557401177416933,-0.3557015157520978,0.016039571165876575,-0.0093462365,-0.0093462365,-0.0093462365,0.0,-0.23925897695424242,-0.23925897695424242,-0.23925897695424242,0.0,-0.0076232264,-0.0076232264,-0.0076232264,0.0,-0.23925897695424242,-0.23925897695424242,-0.23925897695424242,0.0,-1.8322153e-05,-0.016315036,-0.11644254,0.01603957,-0.23925897695424242,-0.2392589769542424,-0.23925897695424242,2.7755575615628914e-17,1667,1667000,1000,1000.0,1000,0.0,1000000,0.004049855982884765,14.009279049234465,2.168309475062415,0.5629721931181848,0.013808630872517824,11.256115894299,0.0039855679497122765,44907.563455904834,3.7431949749588966e-05,0.01589716598391533,-0.1918012797832489,2.9567058,1.9536892,-2.1663413,0.971458,28.369137,-8.909794,-28.332329,-44.83941,9.137091,-8.911326,-28.33738,-44.84745,9.138678,-8.903423,-28.321327,-44.82367,9.134347,3.364731e-05,0.00014263342,1666000,0.00031738705,0.00013108845,-5.52102e-05,0.00018629862,-2.3993912,-2.4012945,-2.4031975,0.0019031762,0.0907732,0.09060078,0.090428345,0.00017242877
